PID,Lot Frontage,Lot Area,Year Built,Year Remod/Add,Total Bsmt SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Fireplaces,Garage Cars,Wood Deck SF,SalePrice,SalePrice_Present,TotalPorch,Overall Qual,Overall Cond,Exter Cond,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Heating QC,Kitchen Qual,Fireplace Qu,Garage Finish,Garage Qual,MS SubClass,MS Zoning,Lot Shape,Lot Config,Neighborhood,Condition 1,Roof Style,Exterior 1st,Foundation,Central Air,Garage Type,Sale Type,Sale Condition,Alley_simplificado,Land_Contour_simplificado,Land_Slope_simplificado,Roof_Matl_simplificado,Electrical_simplificado,FunctioNo aplical_simplificado,Paved_Drive_simplificado,PoolQC_simplificado,Fence_simplificado,Misc_Feature_simplificado
902206090,56.0,9576,1945,1950,770.0,0,1182,0.0,0.0,1,1,3,1,0,1.0,0,120000,190515.88128479148,0,6,7,3,2,3,1,3,1,3,3,0,1,2,50,RM,Reg,Inside,OldTown,Norm,Gable,VinylSd,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
902207080,49.0,5820,1955,2005,1162.0,0,1163,1.0,0.0,1,0,3,1,0,1.0,142,126175,200319.511009238,98,3,8,4,3,3,1,5,1,5,3,0,1,2,20,RM,Reg,Inside,OldTown,Norm,Gable,VinylSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
902207110,48.0,5747,1920,1950,798.0,0,840,0.0,0.0,1,0,2,1,0,1.0,112,64000,101608.47001855544,0,3,4,3,3,3,1,1,1,4,2,0,1,3,30,RM,Reg,Inside,OldTown,Norm,Gable,Wd Sdng,PConc,Y,Detchd,WD ,Normal,0,1,1,1,1,1,0,0,0,0
902301120,69.0,9142,1910,1950,1020.0,0,1928,0.0,0.0,2,0,4,2,0,1.0,0,137000,217505.63113347028,172,6,8,2,2,3,1,1,1,4,2,0,1,1,190,RM,Reg,Inside,OldTown,Norm,Gable,AsbShng,Stone,N,Detchd,WD ,Normal,1,1,1,1,0,1,1,0,0,0
902305090,60.0,9600,1900,1950,1095.0,0,1774,1.0,0.0,2,0,4,2,0,3.0,0,87000,138124.0139314738,90,4,2,3,3,2,1,1,1,2,3,0,1,2,70,RM,Reg,Inside,OldTown,Norm,Gable,AsbShng,BrkTil,N,2Types,WD ,Normal,1,1,1,1,1,0,0,0,0,0
902325050,60.0,10800,1914,1970,880.0,0,1768,0.0,0.0,1,1,2,1,2,2.0,0,163000,258784.0720785084,341,7,7,3,4,3,2,3,1,2,3,3,1,3,75,RM,Reg,Inside,OldTown,Norm,Gable,Wd Sdng,BrkTil,N,Detchd,WD ,Normal,0,1,1,1,1,1,0,0,0,0
902325100,70.0,6300,1910,2005,1226.0,0,2104,0.0,0.0,2,0,5,1,0,2.0,0,155000,246083.013326189,429,7,6,3,3,3,1,1,1,5,3,0,1,2,75,RM,Reg,Corner,OldTown,Norm,Gable,Wd Sdng,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,1,1,0,0,0,0
902325160,63.0,5000,1900,1950,540.0,0,1440,0.0,0.0,1,0,3,1,0,1.0,0,79000,125422.95517915438,77,5,4,3,3,3,1,1,1,4,3,0,1,2,50,RM,Reg,Corner,OldTown,Norm,Gable,Wd Sdng,BrkTil,N,Attchd,WD ,Normal,0,1,1,1,0,1,1,0,0,0
902328100,65.0,8850,1916,1950,815.0,0,1690,0.0,0.0,1,0,3,1,1,1.0,0,144000,228619.05754174976,330,7,6,3,3,3,1,1,1,5,3,4,1,3,75,RM,IR1,Corner,OldTown,Norm,Gable,MetalSd,BrkTil,Y,Detchd,ConLw,Normal,0,0,1,1,1,1,1,0,0,0
902329070,60.0,3600,1910,1993,684.0,0,1368,0.0,0.0,1,0,3,1,0,1.0,0,114504,181790.253921948,158,6,7,3,3,3,1,1,1,5,3,0,1,3,70,RM,Reg,Inside,OldTown,Norm,Gable,VinylSd,CBlock,N,Detchd,WD ,Normal,1,1,1,1,0,1,0,0,0,0
902329090,60.0,7200,1920,1950,596.0,0,1762,1.0,0.0,1,1,4,1,0,2.0,36,157000,249258.27801426884,221,7,7,3,2,3,1,1,1,5,4,0,1,3,70,RM,Reg,Corner,OldTown,Norm,Hip,Wd Sdng,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,1,1,0,0,0,0
902400090,84.0,11340,1923,1950,1200.0,0,1200,0.0,0.0,1,0,4,1,0,1.0,0,125000,198454.0430049911,228,6,5,3,3,3,1,1,1,3,3,0,1,2,30,RM,Reg,Corner,OldTown,Norm,Gable,Wd Sdng,BrkTil,Y,Detchd,WD ,Family,0,1,1,1,0,1,1,0,0,0
902400110,90.0,22950,1892,1993,1107.0,572,3608,0.0,0.0,2,1,4,1,2,3.0,0,475000,754125.3634189662,670,10,9,4,3,3,2,1,1,5,5,3,1,5,75,RM,IR2,Inside,OldTown,Artery,Gable,Wd Sdng,BrkTil,Y,Detchd,WD ,Normal,0,1,1,0,1,1,1,0,1,0
902401090,33.0,5976,1920,1950,624.0,0,1248,0.0,0.0,2,0,2,2,0,0.0,0,93500,148443.62416773336,386,5,7,3,3,3,1,1,1,4,3,0,0,0,90,RM,Reg,Inside,OldTown,Norm,Hip,Wd Sdng,PConc,N,No aplica,WD ,Normal,0,1,1,1,0,1,0,0,0,0
902406030,65.0,9750,1958,1958,960.0,0,960,0.0,0.0,1,0,3,1,0,2.0,0,125000,198454.0430049911,0,5,5,3,3,3,1,1,1,5,3,0,1,3,20,RM,Reg,Inside,OldTown,Norm,Hip,HdBoard,CBlock,Y,Detchd,WD ,Normal,1,1,1,1,1,1,1,0,0,1
902456015,63.0,4761,1918,1950,1020.0,0,1020,0.0,0.0,1,0,2,1,0,0.0,0,64500,102402.2861905754,105,3,3,2,3,2,1,1,1,2,2,0,0,0,50,C (all),Reg,Corner,IDOTRR,Norm,Gable,Wd Sdng,BrkTil,N,No aplica,ConLD,Normal,0,1,1,1,0,1,0,0,0,0
903200050,51.0,7446,1941,1950,788.0,0,788,0.0,0.0,1,0,2,1,2,0.0,0,100000,158763.2344039929,0,4,5,3,3,3,1,3,1,3,3,3,0,0,30,RL,Reg,Corner,BrkSide,Feedr,Gable,WdShing,CBlock,Y,No aplica,WD ,Abnorml,0,1,1,1,0,1,1,0,1,0
903202120,65.0,6435,1939,1950,972.0,0,1577,0.0,0.0,1,0,3,1,1,1.0,0,140200,222586.054634398,0,6,5,3,3,3,1,1,1,4,2,4,1,3,50,RL,Reg,Inside,BrkSide,RRAn,Gable,MetalSd,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
903206160,69.0,11737,1924,1996,848.0,0,1827,0.0,0.0,1,0,2,1,1,1.0,27,202500,321495.5496680856,78,6,7,3,3,3,1,1,1,3,3,4,1,2,70,RL,IR1,Inside,BrkSide,Norm,Gambrel,BrkComm,BrkTil,N,Detchd,WD ,Normal,0,0,1,1,1,1,1,0,1,0
903225090,50.0,5000,1947,1950,1004.0,0,1664,0.0,0.0,2,0,3,1,2,2.0,0,159000,252433.5427023487,60,6,7,4,3,3,1,5,1,5,3,4,1,3,50,RM,Reg,Corner,BrkSide,Feedr,Gable,CemntBd,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
903229040,65.0,7800,1939,1950,793.0,0,1118,1.0,0.0,1,0,3,1,1,2.0,0,119900,190357.11805038748,271,5,7,3,4,3,2,3,1,3,3,4,1,3,190,RM,Reg,Inside,OldTown,Artery,Gable,MetalSd,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
903231070,52.0,6240,1934,1950,816.0,360,1176,0.0,0.0,1,0,3,1,1,2.0,112,114500,181783.90339257187,0,6,6,3,3,3,1,1,1,3,3,4,1,3,50,RM,Reg,Inside,BrkSide,Norm,Gable,Wd Sdng,PConc,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,1,1
903231190,51.0,6240,1936,1950,896.0,0,1344,0.0,0.0,1,0,3,1,0,1.0,200,115000,182577.71956459183,114,5,4,3,4,3,1,1,1,4,3,0,1,2,50,RM,Reg,Inside,BrkSide,Norm,Gable,MetalSd,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,0,1,1,0,0,0
903231220,51.0,6120,1930,1950,728.0,0,1162,1.0,0.0,1,0,3,1,0,1.0,0,75000,119072.42580299466,24,3,5,3,3,3,1,3,1,5,3,0,1,2,50,RM,Reg,Inside,BrkSide,Norm,Gable,AsbShng,CBlock,Y,Detchd,ConLI,Abnorml,0,1,1,1,1,1,1,0,0,0
903231240,51.0,6120,1925,1950,768.0,0,1015,0.0,0.0,1,0,3,1,0,1.0,0,88000,139711.64627551375,232,5,7,3,3,3,1,3,1,3,3,0,1,3,30,RM,Reg,Inside,BrkSide,Norm,Gable,MetalSd,BrkTil,N,Detchd,WD ,Abnorml,0,1,1,1,1,0,1,0,1,1
903232170,52.0,6240,1947,1950,0.0,0,912,0.0,0.0,1,0,2,1,0,0.0,0,80500,127804.40369521428,0,4,5,3,0,0,0,0,0,4,3,0,0,0,50,RM,Reg,Inside,BrkSide,Norm,Gable,AsbShng,Slab,N,No aplica,WD ,Normal,0,1,1,1,1,1,0,0,0,0
903233100,52.0,6240,1928,1950,1042.0,0,1576,0.0,0.0,1,0,3,1,1,1.0,0,149000,236557.21926194945,0,5,6,3,3,3,1,1,1,5,3,4,1,3,50,RM,Reg,Inside,BrkSide,Norm,Gable,MetalSd,BrkTil,Y,Detchd,WD ,Family,0,1,1,1,1,1,1,0,0,0
903233220,51.0,6120,1930,1984,741.0,0,1324,0.0,0.0,1,0,3,1,0,1.0,0,110000,174639.55784439217,55,5,7,4,3,3,1,1,1,4,4,0,1,2,50,RM,Reg,Inside,BrkSide,Norm,Gable,MetalSd,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
903234030,50.0,6000,1925,1980,1103.0,0,1103,0.0,0.0,1,0,2,1,1,2.0,166,110500,175433.37401641216,120,6,6,4,3,3,1,4,1,4,4,4,1,3,30,RM,Reg,Inside,OldTown,Artery,Gable,MetalSd,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
903235020,50.0,6000,1921,1950,616.0,0,616,0.0,0.0,1,0,2,1,0,1.0,0,89000,141299.27861955366,129,5,7,3,3,3,1,2,1,4,3,0,1,3,30,RM,Reg,Inside,BrkSide,Norm,Gable,Wd Sdng,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
903236200,58.0,6380,1922,1950,993.0,0,1048,0.0,0.0,1,0,2,1,1,1.0,0,113000,179402.45487651197,116,5,6,3,3,2,1,1,1,3,3,4,1,3,45,RM,Reg,Inside,BrkSide,Norm,Gable,MetalSd,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,0,1,1,0,0,0
903400030,50.0,11672,1925,1950,816.0,0,816,0.0,0.0,1,0,2,1,0,1.0,168,109000,173051.92550035226,112,5,5,3,3,3,1,1,1,3,3,0,1,2,30,RL,IR2,Inside,BrkSide,Norm,Gable,MetalSd,BrkTil,Y,Detchd,WD ,Normal,1,1,1,1,0,1,0,0,0,0
903425190,90.0,33120,1962,1962,1595.0,0,2486,0.0,0.0,2,0,5,1,1,2.0,0,220000,349279.11568878434,0,6,5,3,3,3,1,1,1,3,3,4,1,3,50,RM,IR3,Inside,OldTown,RRAn,Gable,BrkFace,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
903425340,60.0,9873,1970,1970,960.0,0,960,1.0,0.0,1,0,3,1,0,2.0,0,129000,204804.5723811508,288,4,5,3,3,3,3,5,1,3,3,0,1,3,190,RL,Reg,Inside,BrkSide,RRAn,Gable,HdBoard,CBlock,N,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
903430090,59.0,5310,1910,2003,485.0,0,1635,0.0,0.0,1,0,2,1,0,1.0,394,117000,185752.98425267168,0,6,8,4,3,2,1,1,1,4,4,0,1,2,50,RM,Reg,Corner,OldTown,Feedr,Hip,VinylSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
903430130,153.0,4118,1941,1950,693.0,0,693,0.0,0.0,1,0,2,1,0,0.0,0,52500,83350.69806209627,20,4,4,3,3,3,1,1,1,2,2,0,0,0,30,RM,IR1,Corner,OldTown,Feedr,Gable,Wd Sdng,CBlock,N,No aplica,WD ,Normal,1,0,0,1,0,1,0,0,0,0
903451050,60.0,10320,1924,1950,596.0,0,1430,0.0,0.0,2,0,3,1,0,2.0,218,107000,169876.6608122724,210,4,5,3,3,2,1,1,1,1,2,0,1,2,50,RM,Reg,Inside,IDOTRR,Norm,Gable,MetalSd,BrkTil,Y,Detchd,WD ,Abnorml,1,1,1,1,0,1,1,0,0,0
903452090,60.0,7518,1910,2004,396.0,0,1330,0.0,0.0,1,0,3,1,0,1.0,0,116500,184959.16808065173,117,5,8,4,2,2,1,1,1,4,3,0,1,3,70,RM,Reg,FR3,IDOTRR,Norm,Gable,AsbShng,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,1,1,0,0,1,0
903454020,50.0,9000,1919,1950,610.0,0,819,0.0,0.0,1,0,2,1,0,0.0,0,72000,114309.52877087488,0,5,4,3,3,3,1,1,1,5,4,0,0,0,30,RM,Reg,Inside,IDOTRR,Norm,Gable,Wd Sdng,BrkTil,N,No aplica,WD ,Abnorml,0,1,1,1,0,1,0,0,0,0
903454080,50.0,8600,1937,1950,780.0,0,1376,0.0,0.0,2,0,3,1,1,1.0,0,119500,189722.0651127715,0,6,6,3,3,3,1,1,1,3,3,4,1,3,50,RM,Reg,Inside,IDOTRR,Norm,Gable,MetalSd,BrkTil,Y,Detchd,WD ,Normal,0,0,1,1,1,1,0,0,0,0
903455090,60.0,7200,1938,1995,803.0,0,1360,0.0,0.0,1,1,2,1,0,1.0,0,125500,199247.8591770111,255,5,6,3,3,3,1,1,1,5,4,0,1,3,50,RM,Reg,Corner,IDOTRR,Norm,Gable,Wd Sdng,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
903456060,60.0,9786,1922,1950,1007.0,0,1077,0.0,0.0,1,0,3,1,1,1.0,0,91000,144474.54330763352,148,3,4,3,3,2,1,1,1,2,3,4,1,3,30,RM,Reg,Inside,IDOTRR,Norm,Hip,Wd Sdng,BrkTil,N,Detchd,WD ,Normal,0,1,1,1,1,1,0,0,0,0
903456090,60.0,6780,1935,1982,520.0,234,754,1.0,0.0,1,0,2,1,0,0.0,53,84500,134154.933071374,0,6,8,2,3,3,3,6,1,4,3,0,0,0,190,RM,Reg,Inside,IDOTRR,Norm,Gable,Wd Sdng,CBlock,N,No aplica,WD ,Normal,0,1,1,1,1,1,0,0,0,0
903458010,60.0,7200,1930,1950,984.0,0,984,0.0,0.0,1,0,3,1,0,1.0,0,90000,142886.9109635936,164,6,6,3,3,3,1,2,1,3,3,0,1,3,30,RM,Reg,Corner,IDOTRR,Norm,Gable,VinylSd,BrkTil,Y,Detchd,ConLI,Family,0,1,1,1,0,1,0,0,0,0
904100030,82.0,12375,1951,1951,806.0,0,1422,1.0,0.0,1,0,3,1,1,1.0,0,137500,218299.44730549023,0,5,5,2,3,3,1,4,1,3,3,3,1,3,50,RL,Reg,Inside,Sawyer,Feedr,Gable,HdBoard,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
904100090,120.0,11136,1964,1964,1921.0,0,1921,0.0,0.0,2,0,4,2,0,2.0,0,150000,238144.85160598933,180,6,5,3,3,3,1,1,1,3,3,0,1,3,90,RL,Reg,Corner,Sawyer,Feedr,Gable,BrkFace,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
904100170,100.0,21370,1950,1950,0.0,0,1640,0.0,0.0,1,0,3,1,1,2.0,0,131000,207979.83706923068,225,5,5,3,0,0,0,0,0,3,3,4,2,3,20,RL,Reg,FR2,Sawyer,Norm,Gable,Wd Sdng,Slab,Y,Attchd,WD ,Normal,0,1,1,1,0,0,1,0,0,1
904101040,92.0,6930,1958,1958,1062.0,0,1352,0.0,1.0,1,0,3,1,0,1.0,168,130000,206392.2047251908,294,5,4,3,3,3,3,4,3,5,4,0,1,3,80,RL,IR1,Inside,ClearCr,Norm,Hip,Wd Sdng,CBlock,Y,BuiltIn,WD ,Abnorml,0,1,1,1,0,0,1,0,0,0
904301410,55.0,8250,1935,1950,0.0,0,1032,0.0,0.0,1,0,2,1,1,1.0,0,125000,198454.0430049911,121,5,7,3,0,0,0,0,0,3,3,3,1,3,30,RL,Reg,Inside,Edwards,Norm,Gable,Wd Sdng,Slab,N,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
904302020,50.0,5220,1936,1950,830.0,0,879,0.0,0.0,1,0,2,1,0,1.0,0,80000,127010.58752319432,108,5,3,3,3,3,1,1,1,4,3,0,1,3,30,RL,IR1,Inside,SWISU,Norm,Gable,Wd Sdng,BrkTil,Y,Detchd,WD ,Normal,0,1,1,1,1,1,0,0,0,0
904302030,50.0,5500,2004,2004,1073.0,0,1073,1.0,0.0,2,0,2,1,0,1.0,0,157000,249258.27801426884,120,7,5,3,4,4,2,6,2,5,3,0,1,3,20,RL,Reg,Inside,SWISU,Norm,Shed,VinylSd,PConc,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905100030,75.0,11235,1963,1979,1051.0,0,1382,0.0,0.0,1,1,3,1,1,2.0,0,148000,234969.58691790947,82,4,5,3,3,3,1,3,1,4,3,1,1,3,20,RL,Reg,Inside,Sawyer,Norm,Gable,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905101330,72.0,10791,1967,1967,0.0,0,1296,0.0,0.0,2,0,2,2,0,2.0,0,90000,142886.9109635936,0,4,5,3,0,0,0,0,0,3,3,0,1,3,90,RL,Reg,Inside,Sawyer,Norm,Gable,MetalSd,Slab,Y,CarPort,WD ,Normal,0,1,1,1,1,1,1,0,0,1
905101450,70.0,8414,1963,2003,1059.0,0,1068,0.0,1.0,1,0,3,1,0,1.0,192,154500,245289.19715416903,0,6,8,3,3,3,1,6,1,3,3,0,2,3,20,RL,Reg,Inside,Sawyer,Norm,Hip,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
905103130,72.0,11327,1967,1967,1064.0,0,1064,0.0,1.0,1,0,3,1,1,2.0,314,153600,243860.3280445331,48,5,6,3,3,3,3,5,1,3,3,3,1,3,20,RL,IR1,Inside,Sawyer,Norm,Hip,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905103140,96.0,11777,1966,1966,1164.0,0,1320,1.0,0.0,1,0,3,1,2,2.0,160,164500,261165.5205945683,308,5,6,3,3,3,3,2,5,5,3,2,2,3,80,RL,IR1,Inside,Sawyer,Norm,Gable,VinylSd,CBlock,Y,Attchd,WD ,Abnorml,0,1,1,1,1,1,1,0,0,0
905103180,80.0,10366,1964,1964,912.0,0,934,0.0,1.0,1,0,2,1,0,1.0,77,132000,209567.46941327065,0,6,7,4,3,3,3,6,1,3,3,0,1,3,80,RL,IR1,Corner,Sawyer,Norm,Gable,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,1
905105010,75.0,9000,1966,1966,1059.0,0,1059,1.0,0.0,1,0,3,1,0,1.0,0,142500,226237.60902568983,88,5,6,3,3,3,1,5,1,4,3,0,3,3,20,RL,Reg,Corner,Sawyer,Norm,Gable,Plywood,CBlock,Y,Attchd,WD ,Abnorml,0,1,1,1,1,1,1,0,1,0
905106210,72.0,11553,1968,1968,1051.0,0,1159,0.0,0.0,1,1,3,1,1,1.0,466,158000,250845.9103583088,0,5,5,3,3,3,1,4,1,3,3,2,1,3,20,RL,IR1,Inside,Sawyer,Norm,Hip,Plywood,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905107070,74.0,7844,1978,1978,672.0,0,1400,0.0,0.0,1,1,3,1,1,2.0,0,149500,237351.03543396937,0,6,7,3,3,3,1,5,1,3,3,3,3,3,60,RL,Reg,Inside,Sawyer,Norm,Hip,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905107220,72.0,9535,1967,1967,1176.0,0,1458,1.0,0.0,1,1,3,1,1,2.0,284,165000,261959.33676658827,0,5,5,3,3,3,1,4,2,3,3,3,1,3,20,RL,IR1,Inside,Sawyer,Norm,Gable,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
905107240,78.0,10335,1968,1993,1461.0,0,1721,0.0,0.0,2,1,3,1,1,2.0,0,180000,285773.8219271872,276,5,6,3,3,3,1,3,1,4,3,3,2,3,20,RL,IR1,Inside,Sawyer,Norm,Gable,Plywood,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,0,1,0,1,0
905107300,72.0,7176,1978,1978,960.0,0,1040,1.0,0.0,1,0,3,1,1,2.0,131,160500,254814.9912184086,180,6,6,3,3,4,4,6,1,2,3,2,1,3,80,RL,IR1,CulDSac,Sawyer,Norm,Gable,HdBoard,CBlock,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
905108090,72.0,9662,1977,1977,1967.0,0,1967,0.0,0.0,2,0,6,2,0,2.0,170,156500,248464.4618422489,0,5,4,3,4,3,1,1,1,3,3,0,3,3,90,RL,IR1,Inside,Sawyer,Norm,Gable,Plywood,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905108120,75.0,8235,1977,1977,1949.0,0,1949,0.0,0.0,2,0,6,2,0,2.0,32,157000,249258.27801426884,0,5,4,3,3,3,1,3,1,3,3,0,2,3,90,RL,Reg,Inside,Sawyer,Norm,Gable,Plywood,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905200280,72.0,13650,1958,1958,1052.0,0,1920,1.0,0.0,2,0,4,1,1,2.0,0,172500,273866.57934688777,0,5,5,4,3,3,1,5,4,5,4,4,1,3,50,RL,Reg,Inside,Sawyer,Norm,Gable,MetalSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905200290,88.0,13125,1957,2000,1134.0,0,1803,1.0,0.0,2,0,3,1,1,2.0,0,155000,246083.013326189,0,5,4,3,3,3,1,3,4,5,3,3,2,3,20,RL,Reg,Corner,Sawyer,Norm,Gable,Wd Sdng,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,0,1,0,1,0
905200340,102.0,17920,1955,1974,1763.0,0,1779,1.0,0.0,1,1,3,1,1,2.0,0,170000,269897.4984867879,730,5,4,3,3,3,2,5,3,3,3,4,1,3,20,RL,Reg,Inside,Sawyer,Norm,Hip,Wd Sdng,CBlock,Y,Attchd,WD ,Abnorml,0,1,1,1,1,1,1,0,0,0
905200380,72.0,17529,1924,1950,872.0,0,872,0.0,0.0,1,0,2,1,1,1.0,0,105000,166701.39612419254,116,5,5,3,3,3,1,1,1,2,2,4,1,2,30,RL,Reg,Inside,Sawyer,Norm,Gable,BrkFace,BrkTil,N,Detchd,WD ,Normal,0,1,1,1,0,0,0,0,0,0
905200490,72.0,10246,1965,2001,648.0,0,960,1.0,1.0,0,0,0,1,0,1.0,88,145000,230206.6898857897,0,4,9,4,3,4,3,6,1,5,3,0,1,3,80,RL,IR1,CulDSac,Sawyer,Norm,Gable,VinylSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905201090,72.0,14175,1956,1987,1188.0,0,1437,1.0,0.0,1,1,3,1,1,2.0,304,168000,266722.23379870807,0,5,6,3,3,3,1,3,1,4,3,3,1,3,20,RL,Reg,Corner,Sawyer,Norm,Gable,CemntBd,CBlock,Y,Detchd,WD ,Normal,0,0,0,1,1,0,1,0,0,0
905202190,80.5,20355,1967,1967,1865.0,0,1830,1.0,0.0,1,0,2,1,2,2.0,0,278000,441361.79164310027,283,7,6,3,4,3,3,3,5,3,3,4,1,3,20,RL,Reg,Inside,ClearCr,Norm,Gable,Plywood,CBlock,Y,Attchd,WD ,Normal,0,0,0,0,1,1,1,0,0,0
905202210,87.0,13050,1963,1963,1000.0,0,1000,1.0,0.0,1,0,1,1,2,2.0,238,164000,260371.7044225484,148,5,6,3,4,3,3,3,5,5,3,3,1,3,20,RL,Reg,Inside,ClearCr,Norm,Flat,WdShing,CBlock,Y,Attchd,WD ,Normal,0,0,0,0,1,1,1,0,0,0
905225080,81.0,15593,1953,1953,1304.0,0,2287,0.0,0.0,2,0,3,1,1,2.0,0,225000,357217.277408984,135,7,4,3,3,3,1,4,1,3,3,3,3,3,50,RL,Reg,Corner,ClearCr,Norm,Gable,BrkFace,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905300010,72.0,10820,1971,1972,782.0,0,810,1.0,0.0,1,0,2,1,0,2.0,0,130000,206392.2047251908,0,5,7,3,4,3,3,6,3,5,3,0,1,3,85,RL,Reg,Corner,Sawyer,Feedr,Gable,HdBoard,PConc,Y,Detchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
905300080,100.0,13350,1974,1974,864.0,0,894,1.0,0.0,1,0,3,1,1,2.0,241,142500,226237.60902568983,0,5,5,3,3,3,1,5,1,3,3,2,1,3,20,RL,IR1,Inside,Sawyer,Norm,Hip,HdBoard,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,1,0
905351045,80.5,1700,1980,1981,430.0,140,1700,1.0,0.0,2,1,2,1,0,1.0,188,148400,235604.63985552543,236,7,5,3,4,3,2,6,1,3,4,0,3,4,150,RL,Reg,Inside,ClearCr,Norm,Gable,VinylSd,PConc,Y,Basment,WD ,Normal,0,0,1,1,1,1,1,0,0,0
905351150,80.5,5271,1986,1986,1453.0,0,1453,1.0,0.0,1,1,2,1,1,2.0,0,190000,301650.1453675865,264,7,5,3,4,3,4,6,1,4,4,3,2,3,120,RL,IR1,Inside,ClearCr,Norm,Gable,Wd Sdng,PConc,Y,Attchd,WD ,Abnorml,0,0,0,1,1,1,1,0,0,0
905402110,75.0,9375,1954,1954,967.0,0,1350,0.0,0.0,1,1,3,1,1,2.0,237,146000,231794.3222298296,0,4,5,4,3,3,1,3,1,5,3,4,2,3,20,RL,Reg,Corner,Edwards,Norm,Gable,MetalSd,CBlock,Y,Attchd,WD ,Normal,0,1,1,1,1,1,1,0,0,0
905403050,62.0,6488,1942,1950,799.0,0,1150,0.0,0.0,1,0,3,1,2,1.0,264,128000,203216.9400371109,0,5,5,3,3,3,1,2,1,5,3,3,1,3,50,RL,Reg,Inside,Edwards,Norm,Gable,BrkFace,BrkTil,N,BuiltIn,WD ,Family,0,1,1,1,0,0,1,0,0,0
905426100,78.0,7800,1948,2002,896.0,0,2008,1.0,0.0,3,0,3,1,0,1.0,103,225000,357217.277408984,0,5,8,4,3,4,1,6,1,5,5,0,1,3,20,RL,Reg,Inside,Edwards,Norm,Gable,MetalSd,CBlock,Y,Attchd,WD ,Normal,0,0,0,1,1,1,1,0,0,0
905426150,65.0,19690,1966,1966,697.0,0,2201,0.0,0.0,2,0,4,1,1,2.0,586,274970,436551.26564065926,236,6,7,4,4,3,3,1,1,3,4,4,1,4,80,RL,IR1,CulDSac,Edwards,Norm,Flat,Plywood,CBlock,Y,Attchd,WD ,Alloca,0,1,1,0,1,1,1,1,1,0
